final_id,enroll_id,final_score,grade,at_risk,intervention
2743,2743,72.94,B,0,0
2744,2744,46.57,D,1,1
2745,2745,36.65,F,1,1
2746,2746,49.79,D,1,0
2747,2747,54.44,D,0,0
2748,2748,56.01,C,0,0
2749,2749,64.28,C,0,0
2750,2750,60.51,C,0,0
2751,2751,59.86,C,0,0
2752,2752,63.93,C,0,0
2753,2753,63.19,C,0,0
2754,2754,73.65,B,0,0
2755,2755,85.82,A,0,0
2756,2756,67.88,C,0,0
2757,2757,59.61,C,0,0
2758,2758,58.88,C,0,0
2759,2759,67.67,C,0,0
2760,2760,62.58,C,0,0
2761,2761,60.74,C,0,0
2762,2762,67.0,C,0,0
2763,2763,77.04,B,0,0
2764,2764,87.47,A,0,0
2765,2765,58.41,C,0,0
2766,2766,65.19,C,0,0
2767,2767,71.79,B,0,0
2768,2768,72.67,B,0,0
2769,2769,73.16,B,0,0
2770,2770,62.54,C,0,0
2771,2771,62.18,C,0,0
2772,2772,66.64,C,0,0
2773,2773,61.9,C,0,0
2774,2774,81.85,B,0,0
2775,2775,67.35,C,0,0
2776,2776,49.94,D,0,0
2777,2777,68.42,C,0,0
2778,2778,80.09,B,0,0
2779,2779,75.62,B,0,0
2780,2780,81.25,B,0,0
2781,2781,57.86,C,0,0
2782,2782,63.78,C,0,0
2783,2783,64.29,C,0,0
2784,2784,61.83,C,0,0
2785,2785,61.48,C,0,0
2786,2786,80.3,B,0,0
2787,2787,70.3,B,0,0
2788,2788,59.1,C,0,0
2789,2789,66.21,C,0,0
2790,2790,64.72,C,0,0
2791,2791,75.28,B,0,0
2792,2792,64.62,C,0,0
2793,2793,81.38,B,0,0
2794,2794,72.32,B,0,0
2795,2795,68.48,C,0,0
2796,2796,68.24,C,0,0
2797,2797,80.14,B,0,0
2798,2798,71.17,B,0,0
2799,2799,67.07,C,0,0
2800,2800,58.32,C,0,0
2801,2801,56.38,C,0,0
2802,2802,44.3,D,1,1
2803,2803,75.5,B,0,0
2804,2804,63.29,C,0,0
2805,2805,85.36,A,0,0
2806,2806,65.02,C,0,0
2807,2807,59.29,C,0,0
2808,2808,58.05,C,0,0
2809,2809,52.79,D,0,0
2810,2810,51.43,D,1,0
2811,2811,69.44,C,0,0
2812,2812,71.66,B,0,0
2813,2813,61.85,C,0,0
2814,2814,64.23,C,1,1
2815,2815,82.98,B,0,0
2816,2816,61.61,C,0,0
2817,2817,75.15,B,0,0
2818,2818,80.49,B,0,0
2819,2819,69.11,C,0,0
2820,2820,65.31,C,0,0
2821,2821,66.07,C,0,0
2822,2822,60.54,C,0,0
2823,2823,71.27,B,0,0
2824,2824,63.89,C,0,0
2825,2825,55.59,C,0,0
2826,2826,74.45,B,0,0
2827,2827,71.92,B,0,0
2828,2828,63.41,C,0,0
2829,2829,60.48,C,0,0
2830,2830,74.42,B,0,0
2831,2831,85.34,A,0,0
2832,2832,63.03,C,0,0
2833,2833,70.18,B,0,0
2834,2834,68.8,C,0,0
2835,2835,76.37,B,0,0
2836,2836,82.61,B,0,0
2837,2837,60.03,C,0,0
2838,2838,72.2,B,0,0
2839,2839,76.25,B,0,0
2840,2840,55.11,C,0,0
2841,2841,76.22,B,0,0
2842,2842,72.76,B,0,0
2843,2843,63.48,C,0,0
2844,2844,75.79,B,0,0
2845,2845,97.94,A,0,0
2846,2846,74.56,B,0,0
2847,2847,76.48,B,0,0
2848,2848,78.09,B,0,0
2849,2849,75.77,B,0,0
2850,2850,76.62,B,0,0
2851,2851,63.39,C,0,0
2852,2852,55.35,C,0,0
2853,2853,68.26,C,0,0
2854,2854,60.24,C,0,0
2855,2855,51.66,D,0,0
2856,2856,50.97,D,0,0
2857,2857,65.51,C,0,0
2858,2858,61.69,C,0,0
2859,2859,60.38,C,0,0
2860,2860,59.18,C,0,0
2861,2861,62.15,C,1,0
2862,2862,79.18,B,0,0
2863,2863,62.08,C,0,0
2864,2864,57.05,C,0,0
2865,2865,51.65,D,0,0
2866,2866,47.96,D,1,1
2867,2867,74.61,B,0,0
2868,2868,74.89,B,0,0
2869,2869,65.36,C,0,0
2870,2870,66.14,C,0,0
2871,2871,69.64,C,0,0
2872,2872,79.68,B,0,0
2873,2873,80.53,B,0,0
2874,2874,76.75,B,0,0
2875,2875,84.5,B,0,0
2876,2876,60.42,C,0,0
2877,2877,71.78,B,0,0
2878,2878,77.87,B,0,0
2879,2879,83.02,B,0,0
2880,2880,92.02,A,0,0
2881,2881,76.66,B,0,0
2882,2882,66.15,C,0,0
2883,2883,72.39,B,0,0
2884,2884,73.36,B,0,0
2885,2885,75.86,B,0,0
2886,2886,76.54,B,0,0
2887,2887,89.82,A,0,0
2888,2888,54.7,D,0,0
2889,2889,57.14,C,0,0
2890,2890,76.46,B,1,0
2891,2891,85.13,A,0,0
2892,2892,80.96,B,0,0
2893,2893,76.3,B,0,0
2894,2894,70.39,B,0,0
2895,2895,82.51,B,0,0
2896,2896,75.0,B,0,0
2897,2897,69.74,C,0,0
2898,2898,48.0,D,1,0
2899,2899,58.54,C,0,0
2900,2900,48.93,D,1,0
2901,2901,57.28,C,0,0
2902,2902,47.53,D,1,1
2903,2903,63.22,C,0,0
2904,2904,79.85,B,0,0
2905,2905,66.46,C,0,0
2906,2906,64.21,C,0,0
2907,2907,70.1,B,0,0
2908,2908,62.95,C,0,0
2909,2909,79.14,B,0,0
2910,2910,73.26,B,0,0
2911,2911,81.31,B,0,0
2912,2912,81.38,B,0,0
2913,2913,70.06,B,0,0
2914,2914,72.88,B,0,0
2915,2915,56.1,C,0,0
2916,2916,60.4,C,1,1
2917,2917,63.78,C,0,0
2918,2918,63.54,C,0,0
2919,2919,79.4,B,0,0
2920,2920,79.49,B,0,0
2921,2921,74.53,B,0,0
2922,2922,95.21,A,0,0
2923,2923,80.56,B,0,0
2924,2924,80.5,B,0,0
2925,2925,74.81,B,0,0
2926,2926,70.45,B,0,0
2927,2927,70.28,B,0,0
2928,2928,82.42,B,0,0
2929,2929,62.96,C,0,0
2930,2930,63.56,C,0,0
2931,2931,74.96,B,0,0
2932,2932,57.63,C,0,0
2933,2933,72.21,B,0,0
2934,2934,59.15,C,0,0
2935,2935,83.42,B,0,0
2936,2936,76.19,B,0,0
2937,2937,59.69,C,0,0
2938,2938,76.66,B,0,0
2939,2939,83.25,B,0,0
2940,2940,84.8,B,0,0
2941,2941,75.85,B,0,0
2942,2942,83.48,B,0,0
2943,2943,83.26,B,0,0
2944,2944,57.74,C,0,0
2945,2945,71.84,B,0,0
2946,2946,71.47,B,0,0
2947,2947,63.72,C,0,0
2948,2948,67.76,C,0,0
2949,2949,65.35,C,0,0
2950,2950,78.7,B,0,0
2951,2951,67.21,C,0,0
2952,2952,64.44,C,0,0
2953,2953,59.7,C,0,0
2954,2954,61.69,C,0,0
2955,2955,60.85,C,0,0
2956,2956,83.33,B,0,0
2957,2957,58.75,C,0,0
2958,2958,62.75,C,0,0
2959,2959,60.56,C,0,0
2960,2960,64.01,C,0,0
2961,2961,74.13,B,0,0
2962,2962,67.62,C,0,0
2963,2963,87.79,A,0,0
2964,2964,71.96,B,0,0
2965,2965,64.87,C,0,0
2966,2966,74.88,B,0,0
2967,2967,55.9,C,0,0
2968,2968,62.1,C,0,0
2969,2969,50.67,D,0,0
2970,2970,69.67,C,0,0
2971,2971,67.67,C,0,0
2972,2972,59.44,C,0,0
2973,2973,69.89,C,0,0
2974,2974,72.02,B,0,0
2975,2975,77.53,B,0,0
2976,2976,72.12,B,0,0
2977,2977,64.77,C,1,1
2978,2978,65.69,C,0,0
2979,2979,75.04,B,0,0
2980,2980,76.34,B,0,0
2981,2981,72.84,B,0,0
2982,2982,73.98,B,0,0
2983,2983,71.62,B,0,0
2984,2984,71.28,B,0,0
2985,2985,70.93,B,0,0
2986,2986,67.58,C,0,0
2987,2987,79.14,B,0,0
2988,2988,76.72,B,0,0
2989,2989,76.32,B,0,0
2990,2990,63.54,C,0,0
2991,2991,53.26,D,0,0
2992,2992,63.37,C,0,0
2993,2993,69.47,C,0,0
2994,2994,74.27,B,0,0
2995,2995,78.69,B,0,0
2996,2996,81.18,B,0,0
2997,2997,83.27,B,0,0
2998,2998,78.88,B,0,0
2999,2999,80.32,B,0,0
3000,3000,65.26,C,0,0
3001,3001,83.9,B,0,0
3002,3002,62.6,C,0,0
3003,3003,57.39,C,0,0
3004,3004,56.92,C,1,0
3005,3005,69.65,C,0,0
3006,3006,56.65,C,0,0
3007,3007,52.9,D,0,0
3008,3008,61.08,C,0,0
3009,3009,60.93,C,0,0
3010,3010,68.79,C,0,0
3011,3011,70.83,B,0,0
3012,3012,53.37,D,0,0
3013,3013,62.11,C,0,0
3014,3014,65.67,C,0,0
3015,3015,65.87,C,0,0
3016,3016,69.94,C,0,0
3017,3017,65.54,C,0,0
3018,3018,64.5,C,0,0
3019,3019,66.32,C,0,0
3020,3020,70.98,B,0,0
3021,3021,63.68,C,0,0
3022,3022,73.6,B,0,0
3023,3023,78.43,B,0,0
3024,3024,76.14,B,0,0
3025,3025,68.56,C,0,0
3026,3026,90.84,A,0,0
3027,3027,70.68,B,0,0
3028,3028,65.18,C,1,0
3029,3029,65.09,C,0,0
3030,3030,67.16,C,0,0
3031,3031,66.1,C,0,0
3032,3032,72.94,B,0,0
3033,3033,65.44,C,1,0
3034,3034,59.76,C,0,0
3035,3035,60.92,C,0,0
3036,3036,74.45,B,0,0
3037,3037,72.1,B,0,0
3038,3038,80.96,B,0,0
3039,3039,72.52,B,0,0
3040,3040,76.38,B,0,0
3041,3041,87.47,A,0,0
3042,3042,73.52,B,0,0
3043,3043,96.17,A,0,0
3044,3044,73.91,B,0,0
3045,3045,65.9,C,0,0
3046,3046,78.81,B,0,0
3047,3047,65.91,C,0,0
3048,3048,65.99,C,0,0
3049,3049,83.32,B,0,0
3050,3050,92.35,A,0,0
3051,3051,86.84,A,0,0
3052,3052,82.06,B,0,0
3053,3053,72.13,B,0,0
3054,3054,74.78,B,0,0
3055,3055,91.37,A,0,0
3056,3056,73.66,B,0,0
3057,3057,72.38,B,0,0
3058,3058,57.38,C,0,0
3059,3059,63.01,C,0,0
3060,3060,63.47,C,0,0
3061,3061,57.17,C,0,0
3062,3062,68.37,C,0,0
3063,3063,62.11,C,0,0
3064,3064,63.1,C,0,0
3065,3065,47.64,D,1,1
3066,3066,72.37,B,0,0
3067,3067,57.71,C,0,0
3068,3068,61.08,C,0,0
3069,3069,75.04,B,0,0
3070,3070,83.53,B,0,0
3071,3071,82.6,B,0,0
3072,3072,84.05,B,0,0
3073,3073,69.35,C,0,0
3074,3074,75.62,B,0,0
3075,3075,79.95,B,0,0
3076,3076,85.73,A,0,0
3077,3077,75.68,B,0,0
3078,3078,87.67,A,0,0
3079,3079,63.15,C,0,0
3080,3080,62.73,C,0,0
3081,3081,64.92,C,0,0
3082,3082,89.49,A,0,0
3083,3083,74.54,B,0,0
3084,3084,67.61,C,0,0
3085,3085,77.33,B,0,0
3086,3086,63.8,C,0,0
3087,3087,71.07,B,0,0
3088,3088,60.34,C,0,0
3089,3089,45.53,D,1,1
3090,3090,63.86,C,0,0
3091,3091,60.41,C,0,0
3092,3092,78.55,B,0,0
3093,3093,82.76,B,0,0
3094,3094,89.2,A,0,0
3095,3095,79.42,B,0,0
3096,3096,61.83,C,0,0
3097,3097,84.8,B,0,0
3098,3098,68.87,C,0,0
3099,3099,69.58,C,0,0
3100,3100,75.86,B,0,0
3101,3101,67.51,C,1,1
3102,3102,71.92,B,0,0
3103,3103,70.99,B,0,0
3104,3104,67.72,C,0,0
3105,3105,65.63,C,0,0
3106,3106,86.94,A,0,0
3107,3107,52.11,D,0,0
3108,3108,70.05,B,0,0
3109,3109,80.19,B,0,0
3110,3110,73.21,B,0,0
3111,3111,81.11,B,0,0
3112,3112,73.06,B,0,0
3113,3113,71.14,B,0,0
3114,3114,86.52,A,0,0
3115,3115,71.04,B,0,0
3116,3116,81.07,B,0,0
3117,3117,71.79,B,0,0
3118,3118,58.57,C,0,0
3119,3119,68.01,C,0,0
3120,3120,66.46,C,0,0
3121,3121,66.11,C,0,0
3122,3122,73.25,B,0,0
3123,3123,63.85,C,0,0
3124,3124,73.37,B,0,0
3125,3125,75.97,B,0,0
3126,3126,87.92,A,0,0
3127,3127,63.54,C,0,0
3128,3128,64.67,C,0,0
3129,3129,90.52,A,0,0
3130,3130,73.29,B,0,0
3131,3131,84.85,B,0,0
3132,3132,67.64,C,0,0
3133,3133,90.44,A,0,0
3134,3134,81.56,B,0,0
3135,3135,80.9,B,0,0
3136,3136,72.44,B,0,0
3137,3137,81.51,B,0,0
3138,3138,72.05,B,0,0
3139,3139,87.23,A,0,0
3140,3140,71.84,B,0,0
3141,3141,74.08,B,0,0
3142,3142,74.23,B,0,0
3143,3143,73.83,B,0,0
3144,3144,76.0,B,0,0
3145,3145,84.13,B,0,0
3146,3146,64.5,C,0,0
3147,3147,58.69,C,0,0
3148,3148,69.86,C,0,0
3149,3149,69.65,C,0,0
3150,3150,70.15,B,0,0
3151,3151,80.28,B,0,0
3152,3152,67.62,C,0,0
3153,3153,74.77,B,0,0
3154,3154,58.86,C,0,0
3155,3155,64.39,C,0,0
3156,3156,61.13,C,0,0
3157,3157,61.59,C,0,0
3158,3158,83.04,B,0,0
3159,3159,63.7,C,0,0
3160,3160,68.7,C,0,0
3161,3161,64.79,C,1,1
3162,3162,62.63,C,0,0
3163,3163,68.35,C,1,0
3164,3164,66.11,C,0,0
3165,3165,65.48,C,0,0
3166,3166,74.32,B,0,0
3167,3167,64.32,C,0,0
3168,3168,81.62,B,0,0
3169,3169,80.89,B,0,0
3170,3170,79.71,B,0,0
3171,3171,78.28,B,0,0
3172,3172,72.62,B,0,0
3173,3173,61.8,C,0,0
3174,3174,60.42,C,1,0
3175,3175,54.09,D,1,1
3176,3176,68.01,C,0,0
3177,3177,56.66,C,1,1
3178,3178,72.04,B,0,0
3179,3179,80.57,B,0,0
3180,3180,90.45,A,0,0
3181,3181,72.91,B,0,0
3182,3182,71.16,B,1,0
3183,3183,77.63,B,0,0
3184,3184,70.19,B,0,0
3185,3185,88.06,A,0,0
3186,3186,71.98,B,0,0
3187,3187,66.68,C,0,0
3188,3188,72.66,B,0,0
3189,3189,74.49,B,0,0
3190,3190,83.08,B,0,0
3191,3191,65.55,C,0,0
3192,3192,65.9,C,0,0
3193,3193,62.16,C,0,0
3194,3194,72.26,B,0,0
3195,3195,59.94,C,0,0
3196,3196,37.48,F,1,1
3197,3197,59.34,C,0,0
3198,3198,59.67,C,0,0
3199,3199,67.38,C,0,0
3200,3200,61.95,C,0,0
3201,3201,69.55,C,0,0
3202,3202,80.57,B,0,0
3203,3203,70.35,B,0,0
3204,3204,61.15,C,0,0
3205,3205,61.33,C,0,0
3206,3206,83.15,B,0,0
3207,3207,74.26,B,0,0
3208,3208,65.73,C,0,0
3209,3209,71.95,B,0,0
3210,3210,82.85,B,0,0
3211,3211,46.8,D,1,1
3212,3212,50.27,D,0,0
3213,3213,65.52,C,1,0
3214,3214,72.63,B,0,0
3215,3215,64.12,C,0,0
3216,3216,80.21,B,0,0
3217,3217,47.69,D,1,1
3218,3218,50.3,D,0,0
3219,3219,71.26,B,0,0
3220,3220,63.5,C,0,0
3221,3221,67.64,C,0,0
3222,3222,63.25,C,0,0
3223,3223,73.97,B,0,0
3224,3224,61.34,C,0,0
3225,3225,67.95,C,0,0
3226,3226,73.22,B,0,0
3227,3227,63.3,C,0,0
3228,3228,70.16,B,0,0
3229,3229,80.61,B,0,0
3230,3230,73.36,B,0,0
3231,3231,74.81,B,0,0
3232,3232,86.06,A,0,0
3233,3233,99.7,A,0,0
3234,3234,76.27,B,0,0
3235,3235,58.87,C,0,0
3236,3236,78.52,B,0,0
3237,3237,72.76,B,0,0
3238,3238,55.54,C,0,0
3239,3239,71.11,B,0,0
3240,3240,59.49,C,0,0
3241,3241,57.8,C,0,0
3242,3242,80.01,B,0,0
3243,3243,55.47,C,0,0
3244,3244,76.06,B,0,0
3245,3245,74.81,B,0,0
3246,3246,81.41,B,0,0
3247,3247,66.02,C,0,0
3248,3248,63.11,C,0,0
3249,3249,77.12,B,0,0
3250,3250,65.52,C,0,0
3251,3251,58.31,C,0,0
3252,3252,68.85,C,0,0
3253,3253,82.66,B,0,0
3254,3254,61.49,C,0,0
3255,3255,44.37,D,1,1
3256,3256,52.55,D,0,0
3257,3257,49.34,D,1,0
3258,3258,44.1,D,1,1
3259,3259,70.1,B,0,0
3260,3260,76.73,B,0,0
3261,3261,72.57,B,0,0
3262,3262,73.3,B,0,0
3263,3263,59.02,C,0,0
3264,3264,52.62,D,1,1
3265,3265,76.08,B,0,0
3266,3266,69.83,C,0,0
3267,3267,62.87,C,1,1
3268,3268,69.14,C,0,0
3269,3269,61.14,C,0,0
3270,3270,89.95,A,0,0
3271,3271,73.37,B,0,0
3272,3272,75.97,B,0,0
3273,3273,79.18,B,0,0
3274,3274,64.39,C,0,0
3275,3275,92.54,A,0,0
3276,3276,92.41,A,0,0
3277,3277,72.71,B,0,0
3278,3278,95.89,A,0,0
3279,3279,90.69,A,0,0
3280,3280,81.2,B,0,0
3281,3281,80.33,B,0,0
3282,3282,68.86,C,0,0
3283,3283,81.22,B,0,0
3284,3284,78.49,B,0,0
3285,3285,68.53,C,0,0
3286,3286,89.08,A,0,0
3287,3287,74.56,B,0,0
3288,3288,66.35,C,0,0
3289,3289,57.68,C,0,0
3290,3290,48.1,D,1,1
3291,3291,63.08,C,0,0
3292,3292,71.61,B,0,0
3293,3293,63.11,C,0,0
3294,3294,58.49,C,0,0
3295,3295,57.24,C,0,0
3296,3296,55.67,C,0,0
3297,3297,66.9,C,0,0
3298,3298,55.45,C,0,0
3299,3299,78.32,B,0,0
3300,3300,90.98,A,0,0
3301,3301,89.36,A,0,0
3302,3302,89.48,A,0,0
3303,3303,93.09,A,0,0
3304,3304,80.99,B,0,0
3305,3305,78.28,B,0,0
3306,3306,67.7,C,0,0
3307,3307,62.93,C,0,0
3308,3308,86.98,A,0,0
3309,3309,67.36,C,0,0
3310,3310,69.37,C,0,0
3311,3311,67.19,C,0,0
3312,3312,74.5,B,0,0
3313,3313,65.79,C,0,0
3314,3314,75.76,B,0,0
3315,3315,73.12,B,0,0
3316,3316,57.44,C,0,0
3317,3317,67.5,C,0,0
3318,3318,63.44,C,0,0
3319,3319,75.63,B,0,0
3320,3320,72.41,B,0,0
3321,3321,69.13,C,0,0
3322,3322,63.81,C,0,0
3323,3323,65.18,C,0,0
3324,3324,59.82,C,0,0
3325,3325,78.67,B,0,0
3326,3326,64.29,C,0,0
3327,3327,49.51,D,1,1
3328,3328,77.53,B,0,0
3329,3329,71.89,B,0,0
3330,3330,58.01,C,0,0
3331,3331,53.95,D,0,0
3332,3332,59.27,C,0,0
3333,3333,68.4,C,0,0
3334,3334,60.24,C,0,0
3335,3335,66.09,C,0,0
3336,3336,71.75,B,0,0
3337,3337,73.75,B,0,0
3338,3338,60.97,C,0,0
3339,3339,70.21,B,0,0
3340,3340,71.48,B,0,0
3341,3341,71.51,B,0,0
3342,3342,72.45,B,0,0
3343,3343,63.42,C,0,0
3344,3344,81.05,B,0,0
3345,3345,61.79,C,0,0
3346,3346,50.16,D,0,0
3347,3347,51.1,D,0,0
3348,3348,66.72,C,0,0
3349,3349,66.18,C,0,0
3350,3350,67.95,C,0,0
3351,3351,63.82,C,0,0
3352,3352,93.76,A,0,0
3353,3353,70.51,B,0,0
3354,3354,71.12,B,0,0
3355,3355,53.02,D,0,0
3356,3356,66.2,C,0,0
3357,3357,75.1,B,0,0
3358,3358,73.62,B,0,0
3359,3359,69.32,C,0,0
3360,3360,59.88,C,0,0
3361,3361,66.5,C,0,0
3362,3362,57.53,C,0,0
3363,3363,87.07,A,0,0
3364,3364,75.37,B,0,0
3365,3365,68.8,C,0,0
3366,3366,69.09,C,0,0
3367,3367,48.6,D,1,1
3368,3368,55.96,C,0,0
3369,3369,59.75,C,0,0
3370,3370,51.79,D,0,0
3371,3371,55.61,C,0,0
3372,3372,75.96,B,0,0
3373,3373,74.92,B,0,0
3374,3374,82.03,B,0,0
3375,3375,78.38,B,0,0
3376,3376,75.44,B,0,0
3377,3377,74.88,B,0,0
3378,3378,62.0,C,0,0
3379,3379,82.55,B,0,0
3380,3380,75.46,B,0,0
3381,3381,79.22,B,0,0
3382,3382,52.0,D,1,1
3383,3383,64.69,C,0,0
3384,3384,62.17,C,0,0
3385,3385,61.02,C,0,0
3386,3386,58.49,C,0,0
3387,3387,48.4,D,1,1
3388,3388,74.21,B,0,0
3389,3389,71.08,B,0,0
3390,3390,64.43,C,0,0
3391,3391,64.16,C,0,0
3392,3392,63.22,C,0,0
3393,3393,65.78,C,0,0
3394,3394,72.7,B,0,0
3395,3395,72.15,B,0,0
3396,3396,71.77,B,0,0
3397,3397,68.32,C,0,0
3398,3398,61.94,C,0,0
3399,3399,64.22,C,0,0
3400,3400,77.57,B,0,0
3401,3401,63.06,C,0,0
3402,3402,56.53,C,0,0
3403,3403,61.2,C,1,1
3404,3404,62.4,C,0,0
3405,3405,58.38,C,0,0
3406,3406,77.23,B,0,0
3407,3407,50.69,D,0,0
3408,3408,69.7,C,0,0
3409,3409,64.77,C,0,0
3410,3410,81.95,B,0,0
3411,3411,62.26,C,0,0
3412,3412,62.03,C,0,0
3413,3413,72.94,B,0,0
3414,3414,58.07,C,0,0
3415,3415,72.96,B,0,0
3416,3416,72.93,B,0,0
3417,3417,72.98,B,0,0
3418,3418,73.79,B,0,0
3419,3419,73.07,B,0,0
3420,3420,74.47,B,0,0
3421,3421,77.56,B,0,0
3422,3422,66.96,C,0,0
3423,3423,66.84,C,0,0
3424,3424,67.14,C,0,0
3425,3425,61.84,C,0,0
3426,3426,83.06,B,0,0
3427,3427,67.26,C,0,0
3428,3428,71.86,B,0,0
3429,3429,75.41,B,0,0
3430,3430,86.15,A,0,0
3431,3431,71.06,B,0,0
3432,3432,67.57,C,0,0
3433,3433,75.25,B,0,0
3434,3434,59.97,C,0,0
3435,3435,71.16,B,0,0
3436,3436,65.07,C,0,0
3437,3437,50.27,D,1,1
3438,3438,64.6,C,0,0
3439,3439,75.97,B,0,0
3440,3440,75.18,B,0,0
3441,3441,69.19,C,0,0
3442,3442,68.77,C,0,0
3443,3443,61.84,C,0,0
3444,3444,60.42,C,0,0
3445,3445,59.6,C,1,0
3446,3446,79.93,B,1,0
3447,3447,66.37,C,1,1
3448,3448,65.76,C,0,0
3449,3449,66.1,C,0,0
3450,3450,82.04,B,0,0
3451,3451,66.58,C,0,0
3452,3452,65.12,C,0,0
3453,3453,69.47,C,0,0
3454,3454,68.16,C,0,0
3455,3455,63.9,C,0,0
3456,3456,47.89,D,1,1
3457,3457,74.93,B,0,0
3458,3458,78.71,B,0,0
3459,3459,67.52,C,0,0
3460,3460,66.83,C,0,0
3461,3461,70.58,B,0,0
3462,3462,68.25,C,0,0
3463,3463,67.24,C,0,0
3464,3464,74.9,B,0,0
3465,3465,73.0,B,0,0
3466,3466,62.54,C,0,0
3467,3467,73.34,B,0,0
3468,3468,60.44,C,0,0
3469,3469,58.53,C,0,0
3470,3470,49.53,D,1,0
3471,3471,54.87,D,0,0
3472,3472,76.5,B,0,0
3473,3473,74.72,B,0,0
3474,3474,74.89,B,0,0
3475,3475,69.02,C,0,0
3476,3476,77.91,B,0,0
3477,3477,78.43,B,0,0
3478,3478,62.08,C,0,0
3479,3479,67.97,C,0,0
3480,3480,82.53,B,0,0
3481,3481,72.08,B,0,0
3482,3482,79.47,B,0,0
3483,3483,60.25,C,0,0
3484,3484,65.27,C,0,0
3485,3485,72.02,B,0,0
3486,3486,73.42,B,0,0
3487,3487,68.48,C,0,0
3488,3488,87.35,A,0,0
3489,3489,62.18,C,0,0
3490,3490,79.55,B,0,0
3491,3491,84.28,B,0,0
3492,3492,82.73,B,0,0
3493,3493,75.4,B,0,0
3494,3494,74.96,B,0,0
3495,3495,56.6,C,0,0
3496,3496,60.86,C,0,0
3497,3497,74.12,B,0,0
3498,3498,74.9,B,0,0
3499,3499,90.31,A,0,0
3500,3500,72.12,B,0,0
3501,3501,58.93,C,0,0
3502,3502,77.3,B,0,0
3503,3503,74.77,B,0,0
3504,3504,65.99,C,0,0
3505,3505,60.58,C,0,0
3506,3506,67.51,C,0,0
3507,3507,66.02,C,0,0
3508,3508,71.12,B,0,0
3509,3509,74.11,B,0,0
3510,3510,63.59,C,0,0
3511,3511,71.84,B,0,0
3512,3512,73.69,B,0,0
3513,3513,72.53,B,0,0
3514,3514,64.74,C,0,0
3515,3515,65.45,C,0,0
3516,3516,56.63,C,0,0
3517,3517,71.08,B,0,0
3518,3518,49.85,D,1,0
3519,3519,69.32,C,0,0
3520,3520,72.62,B,0,0
3521,3521,77.79,B,0,0
3522,3522,83.41,B,0,0
3523,3523,90.51,A,0,0
3524,3524,78.74,B,0,0
3525,3525,60.49,C,0,0
3526,3526,57.35,C,0,0
3527,3527,66.31,C,0,0
3528,3528,73.37,B,0,0
3529,3529,87.98,A,0,0
3530,3530,58.8,C,0,0
3531,3531,71.3,B,0,0
3532,3532,67.83,C,0,0
3533,3533,70.64,B,0,0
3534,3534,57.72,C,0,0
3535,3535,63.97,C,0,0
3536,3536,73.89,B,0,0
3537,3537,61.8,C,0,0
3538,3538,82.0,B,0,0
3539,3539,85.0,B,0,0
3540,3540,69.86,C,0,0
3541,3541,77.32,B,0,0
3542,3542,58.67,C,0,0
3543,3543,70.15,B,0,0
3544,3544,61.77,C,0,0
3545,3545,67.72,C,0,0
3546,3546,58.41,C,0,0
3547,3547,65.05,C,0,0
3548,3548,70.93,B,0,0
3549,3549,56.04,C,0,0
3550,3550,40.86,D,0,0
3551,3551,53.52,D,0,0
3552,3552,54.43,D,0,0
3553,3553,49.75,D,1,1
3554,3554,56.7,C,0,0
3555,3555,90.94,A,0,0
3556,3556,85.87,A,0,0
3557,3557,72.65,B,0,0
3558,3558,61.52,C,0,0
3559,3559,77.88,B,0,0
3560,3560,55.37,C,0,0
3561,3561,68.04,C,0,0
3562,3562,66.39,C,0,0
3563,3563,63.74,C,0,0
3564,3564,69.88,C,0,0
3565,3565,84.93,B,0,0
3566,3566,69.64,C,0,0
3567,3567,64.09,C,0,0
3568,3568,82.36,B,0,0
3569,3569,80.33,B,0,0
3570,3570,70.35,B,0,0
3571,3571,56.27,C,1,1
3572,3572,63.73,C,0,0
3573,3573,58.41,C,0,0
3574,3574,62.69,C,0,0
3575,3575,77.68,B,0,0
3576,3576,64.5,C,0,0
3577,3577,76.24,B,0,0
3578,3578,71.81,B,0,0
3579,3579,73.64,B,0,0
3580,3580,71.46,B,0,0
3581,3581,69.42,C,0,0
3582,3582,79.58,B,0,0
3583,3583,75.35,B,0,0
3584,3584,74.17,B,0,0
3585,3585,63.07,C,0,0
3586,3586,77.09,B,0,0
3587,3587,71.2,B,0,0
3588,3588,68.48,C,0,0
3589,3589,59.26,C,0,0
3590,3590,57.6,C,0,0
3591,3591,56.41,C,0,0
3592,3592,66.42,C,0,0
3593,3593,79.39,B,0,0
3594,3594,62.58,C,0,0
3595,3595,75.32,B,0,0
3596,3596,68.47,C,0,0
3597,3597,70.93,B,0,0
3598,3598,68.03,C,0,0
3599,3599,75.22,B,0,0
3600,3600,86.34,A,0,0
3601,3601,53.28,D,1,1
3602,3602,73.08,B,0,0
3603,3603,76.17,B,0,0
3604,3604,87.6,A,0,0
3605,3605,77.32,B,0,0
3606,3606,73.04,B,0,0
3607,3607,82.79,B,0,0
3608,3608,92.16,A,0,0
3609,3609,66.51,C,0,0
3610,3610,64.54,C,0,0
3611,3611,69.87,C,0,0
3612,3612,63.69,C,0,0
3613,3613,70.67,B,0,0
3614,3614,80.42,B,0,0
3615,3615,75.45,B,0,0
