enroll_id,student_id,course_id,semester
3578,710,3,2024-2
3579,711,1,2024-1
3580,711,3,2024-1
3581,711,4,2025-1
3582,711,5,2024-2
3583,711,2,2024-1
3584,712,8,2024-1
3585,712,2,2025-1
3586,712,5,2024-1
3587,712,7,2025-1
3588,712,6,2024-1
3589,713,5,2025-1
3590,713,8,2024-2
3591,713,2,2024-1
3592,713,7,2025-1
3593,714,5,2024-1
3594,714,6,2024-2
3595,714,8,2025-1
3596,714,4,2025-1
3597,715,1,2024-1
3598,715,7,2025-1
3599,715,3,2025-1
3600,715,4,2024-2
3601,715,5,2024-2
3602,715,2,2024-2
3603,716,1,2025-1
3604,716,6,2024-2
3605,716,2,2024-2
3606,716,8,2024-1
3607,716,3,2024-2
3608,716,7,2024-1
3609,717,2,2024-1
3610,717,5,2024-1
3611,717,1,2024-1
3612,717,8,2024-1
3613,717,4,2024-2
3614,718,2,2024-2
3615,718,6,2024-2
3616,718,7,2024-1
3617,718,1,2025-1
3618,718,5,2025-1
3619,719,5,2024-2
3620,719,2,2024-1
3621,719,1,2024-2
3622,719,4,2025-1
3623,719,7,2024-1
3624,720,8,2025-1
3625,720,7,2024-1
3626,720,1,2024-1
3627,720,4,2024-1
3628,721,7,2024-1
3629,721,3,2024-1
3630,721,6,2024-2
3631,721,1,2024-1
3632,722,7,2024-2
3633,722,1,2024-2
3634,722,8,2024-2
3635,722,6,2024-1
3636,722,5,2025-1
3637,723,4,2024-2
3638,723,7,2024-2
3639,723,5,2024-2
3640,723,6,2024-2
3641,723,1,2025-1
3642,724,2,2024-2
3643,724,3,2025-1
3644,724,6,2024-1
3645,724,1,2024-1
3646,724,4,2024-1
3647,724,7,2024-1
3648,725,2,2025-1
3649,725,5,2024-2
3650,725,8,2024-2
3651,725,7,2024-2
3652,725,6,2024-2
3653,725,3,2025-1
3654,726,8,2024-1
3655,726,2,2024-2
3656,726,7,2025-1
3657,726,6,2024-2
3658,726,1,2025-1
3659,726,4,2025-1
3660,727,5,2024-2
3661,727,8,2024-2
3662,727,7,2025-1
3663,727,2,2024-2
3664,727,6,2024-2
3665,728,1,2024-1
3666,728,5,2025-1
3667,728,7,2025-1
3668,728,2,2024-1
3669,728,8,2024-2
3670,729,4,2024-2
3671,729,2,2024-1
3672,729,6,2025-1
3673,729,7,2024-2
3674,729,1,2025-1
3675,730,8,2024-2
3676,730,5,2024-2
3677,730,6,2024-2
3678,730,3,2024-1
3679,730,7,2024-1
3680,730,4,2024-2
3681,731,8,2025-1
3682,731,2,2024-1
3683,731,1,2024-2
3684,731,7,2025-1
3685,732,4,2025-1
3686,732,8,2024-2
3687,732,6,2024-1
3688,732,3,2024-2
3689,733,1,2024-2
3690,733,3,2024-1
3691,733,8,2025-1
3692,733,6,2024-1
3693,734,5,2024-2
3694,734,4,2024-1
3695,734,2,2024-1
3696,734,8,2024-1
3697,735,5,2025-1
3698,735,2,2024-1
3699,735,7,2024-2
3700,735,3,2025-1
3701,736,3,2024-2
3702,736,2,2024-1
3703,736,1,2024-1
3704,736,7,2025-1
3705,737,7,2024-1
3706,737,6,2024-2
3707,737,1,2024-2
3708,737,3,2024-1
3709,738,6,2025-1
3710,738,8,2024-1
3711,738,2,2024-1
3712,738,5,2024-1
3713,738,4,2024-1
3714,739,4,2024-2
3715,739,5,2025-1
3716,739,8,2024-2
3717,739,3,2025-1
3718,740,1,2024-1
3719,740,7,2025-1
3720,740,5,2024-2
3721,740,6,2024-1
3722,741,4,2025-1
3723,741,1,2025-1
3724,741,6,2024-2
3725,741,3,2024-1
3726,741,2,2025-1
3727,742,8,2024-1
3728,742,7,2024-1
3729,742,6,2025-1
3730,742,5,2024-2
3731,743,6,2025-1
3732,743,4,2024-2
3733,743,5,2025-1
3734,743,7,2025-1
3735,743,2,2024-2
3736,743,8,2025-1
3737,744,8,2024-1
3738,744,3,2024-1
3739,744,5,2024-1
3740,744,4,2024-2
3741,744,1,2024-1
3742,745,4,2024-2
3743,745,3,2024-2
3744,745,8,2025-1
3745,745,6,2024-1
3746,745,2,2024-1
3747,746,5,2024-1
3748,746,4,2025-1
3749,746,8,2024-1
3750,746,3,2024-2
3751,747,6,2024-2
3752,747,4,2024-2
3753,747,7,2024-2
3754,747,8,2024-2
3755,747,5,2024-2
3756,747,2,2024-1
3757,748,8,2024-2
3758,748,2,2024-1
3759,748,3,2024-2
3760,748,1,2025-1
3761,749,2,2024-1
3762,749,7,2024-2
3763,749,3,2024-1
3764,749,8,2025-1
3765,749,1,2024-1
3766,749,4,2024-2
3767,750,6,2024-1
3768,750,3,2025-1
3769,750,7,2025-1
3770,750,8,2024-1
3771,751,5,2024-2
3772,751,1,2025-1
3773,751,3,2025-1
3774,751,6,2024-1
3775,751,8,2024-2
3776,751,2,2025-1
3777,752,3,2025-1
3778,752,7,2024-1
3779,752,4,2024-2
3780,752,2,2024-1
3781,752,5,2025-1
3782,752,8,2025-1
3783,753,8,2024-1
3784,753,6,2024-2
3785,753,4,2025-1
3786,753,3,2024-2
3787,753,1,2024-1
3788,753,2,2024-2
3789,754,1,2024-2
3790,754,3,2025-1
3791,754,2,2024-1
3792,754,5,2024-2
3793,754,6,2025-1
3794,755,6,2025-1
3795,755,2,2025-1
3796,755,4,2024-2
3797,755,8,2024-2
3798,755,5,2025-1
3799,756,1,2025-1
3800,756,2,2025-1
3801,756,7,2025-1
3802,756,3,2025-1
3803,757,7,2024-2
3804,757,4,2024-1
3805,757,2,2024-2
3806,757,8,2024-1
3807,757,1,2024-2
3808,757,3,2025-1
3809,758,5,2024-1
3810,758,1,2025-1
3811,758,2,2025-1
3812,758,7,2024-2
3813,758,6,2024-1
3814,759,4,2024-1
3815,759,1,2024-1
3816,759,8,2024-2
3817,759,3,2025-1
3818,760,2,2024-2
3819,760,4,2024-2
3820,760,1,2024-2
3821,760,3,2024-1
3822,760,6,2024-1
3823,760,7,2024-1
3824,761,7,2024-1
3825,761,4,2024-1
3826,761,6,2024-2
3827,761,1,2024-2
3828,761,8,2025-1
3829,761,5,2025-1
3830,762,3,2025-1
3831,762,5,2025-1
3832,762,7,2025-1
3833,762,8,2024-2
3834,762,2,2024-2
3835,763,1,2024-2
3836,763,2,2025-1
3837,763,4,2024-1
3838,763,8,2025-1
3839,764,8,2025-1
3840,764,4,2024-1
3841,764,7,2024-2
3842,764,5,2025-1
3843,764,1,2024-2
3844,765,5,2024-1
3845,765,4,2024-1
3846,765,8,2025-1
3847,765,2,2025-1
3848,765,7,2024-2
3849,766,7,2024-2
3850,766,6,2025-1
3851,766,2,2024-1
3852,766,5,2024-1
3853,766,1,2024-1
3854,767,5,2024-2
3855,767,6,2025-1
3856,767,1,2024-1
3857,767,2,2024-2
3858,767,4,2024-1
3859,768,6,2024-2
3860,768,4,2024-1
3861,768,7,2025-1
3862,768,2,2024-1
3863,769,1,2024-2
3864,769,8,2025-1
3865,769,6,2024-2
3866,769,4,2024-1
3867,769,5,2024-2
3868,770,1,2024-2
3869,770,3,2025-1
3870,770,8,2025-1
3871,770,2,2024-2
3872,771,8,2025-1
3873,771,1,2024-2
3874,771,7,2024-1
3875,771,5,2024-2
3876,771,2,2024-2
3877,772,3,2024-1
3878,772,7,2024-1
3879,772,1,2024-2
3880,772,5,2024-1
3881,773,7,2024-2
3882,773,2,2024-2
3883,773,1,2024-1
3884,773,6,2024-1
3885,773,3,2025-1
3886,773,5,2024-1
3887,774,4,2025-1
3888,774,8,2024-2
3889,774,6,2024-2
3890,774,1,2024-1
3891,774,5,2025-1
3892,774,2,2024-1
3893,775,7,2024-2
3894,775,8,2024-1
3895,775,2,2024-1
3896,775,6,2024-1
3897,776,7,2024-1
3898,776,1,2025-1
3899,776,8,2025-1
3900,776,3,2024-1
3901,777,2,2025-1
3902,777,7,2024-1
3903,777,6,2024-1
3904,777,8,2024-2
3905,778,2,2024-1
3906,778,7,2025-1
3907,778,3,2024-2
3908,778,6,2024-2
3909,778,8,2024-1
3910,778,5,2024-1
3911,779,2,2024-1
3912,779,3,2024-2
3913,779,7,2025-1
3914,779,8,2024-2
3915,780,7,2024-1
3916,780,2,2025-1
3917,780,4,2024-2
3918,780,8,2025-1
3919,781,6,2025-1
3920,781,1,2024-2
3921,781,7,2024-1
3922,781,2,2025-1
3923,781,4,2025-1
3924,781,5,2025-1
3925,782,5,2025-1
3926,782,1,2025-1
3927,782,8,2024-2
3928,782,3,2025-1
3929,783,3,2024-2
3930,783,8,2024-1
3931,783,2,2025-1
3932,783,7,2025-1
3933,783,4,2024-2
3934,783,1,2024-2
3935,784,4,2025-1
3936,784,5,2024-1
3937,784,7,2024-2
3938,784,1,2024-1
3939,784,2,2025-1
3940,784,6,2024-2
3941,785,2,2024-2
3942,785,1,2024-2
3943,785,8,2024-1
3944,785,3,2024-1
3945,786,4,2025-1
3946,786,6,2024-2
3947,786,1,2024-1
3948,786,2,2024-2
3949,786,8,2024-2
3950,787,1,2025-1
3951,787,5,2024-2
3952,787,4,2024-2
3953,787,3,2024-1
3954,787,8,2024-1
3955,787,6,2025-1
3956,788,4,2025-1
3957,788,7,2024-2
3958,788,6,2025-1
3959,788,2,2024-2
3960,789,8,2024-2
3961,789,6,2024-1
3962,789,1,2024-1
3963,789,7,2024-1
3964,790,3,2025-1
3965,790,2,2024-1
3966,790,7,2024-1
3967,790,1,2025-1
3968,790,6,2024-1
3969,790,8,2024-2
3970,791,8,2024-1
3971,791,3,2025-1
3972,791,2,2024-1
3973,791,6,2024-2
3974,791,5,2024-2
3975,791,4,2025-1
3976,792,4,2024-2
3977,792,3,2024-2
3978,792,8,2024-1
3979,792,1,2024-2
3980,792,7,2024-2
3981,793,7,2024-2
3982,793,8,2024-2
3983,793,2,2024-1
3984,793,4,2024-2
3985,793,1,2025-1
3986,794,3,2024-2
3987,794,5,2024-2
3988,794,6,2024-2
3989,794,2,2024-2
3990,794,8,2024-2
3991,794,7,2025-1
3992,795,8,2024-1
3993,795,1,2024-1
3994,795,3,2024-1
3995,795,2,2024-1
3996,795,4,2025-1
3997,795,7,2025-1
3998,796,6,2024-2
3999,796,4,2024-2
4000,796,7,2024-2
4001,796,8,2024-2
4002,796,5,2025-1
4003,796,3,2025-1
4004,797,7,2025-1
4005,797,1,2024-1
4006,797,8,2024-1
4007,797,4,2024-2
4008,798,6,2025-1
4009,798,5,2024-1
4010,798,8,2025-1
4011,798,4,2024-2
4012,798,3,2024-2
4013,799,4,2025-1
4014,799,2,2025-1
4015,799,8,2024-1
4016,799,1,2025-1
4017,799,3,2025-1
4018,799,6,2025-1
4019,800,5,2024-2
4020,800,8,2024-1
4021,800,4,2025-1
4022,800,2,2025-1
4023,801,3,2025-1
4024,801,1,2025-1
4025,801,7,2024-1
4026,801,6,2025-1
4027,801,4,2024-1
4028,801,2,2024-2
4029,802,7,2025-1
4030,802,3,2025-1
4031,802,6,2025-1
4032,802,8,2024-2
4033,803,5,2025-1
4034,803,6,2024-2
4035,803,4,2024-1
4036,803,1,2024-2
4037,803,8,2025-1
4038,803,3,2024-1
4039,804,7,2024-1
4040,804,6,2024-1
4041,804,3,2024-1
4042,804,1,2025-1
4043,804,2,2024-2
4044,804,4,2025-1
4045,805,5,2024-2
4046,805,6,2024-1
4047,805,4,2025-1
4048,805,2,2024-1
4049,805,8,2024-1
4050,806,3,2024-1
4051,806,5,2024-1
4052,806,1,2024-1
4053,806,4,2025-1
4054,806,2,2024-1
4055,807,5,2025-1
4056,807,7,2025-1
4057,807,4,2024-1
4058,807,6,2025-1
4059,808,2,2024-1
4060,808,3,2024-2
4061,808,1,2024-1
4062,808,4,2024-2
4063,809,4,2024-1
4064,809,8,2024-1
4065,809,7,2024-2
4066,809,1,2024-1
4067,810,1,2025-1
4068,810,8,2025-1
4069,810,2,2024-2
4070,810,5,2024-2
4071,810,7,2024-2
4072,810,6,2024-2
4073,811,7,2024-2
4074,811,3,2025-1
4075,811,8,2024-2
4076,811,6,2024-2
4077,811,5,2025-1
4078,811,1,2024-1
4079,812,6,2025-1
4080,812,7,2024-2
4081,812,1,2025-1
4082,812,8,2024-1
4083,812,4,2024-1
4084,813,2,2024-2
4085,813,7,2025-1
4086,813,5,2025-1
4087,813,3,2025-1
4088,813,8,2024-2
4089,813,4,2025-1
4090,814,4,2025-1
4091,814,1,2024-2
4092,814,6,2024-1
4093,814,3,2025-1
4094,814,7,2024-2
4095,815,8,2025-1
4096,815,2,2024-1
4097,815,5,2024-2
4098,815,4,2024-2
4099,815,6,2024-2
4100,815,3,2025-1
4101,816,2,2024-1
4102,816,6,2025-1
4103,816,4,2025-1
4104,816,3,2025-1
4105,816,8,2025-1
4106,816,5,2024-1
4107,817,8,2025-1
4108,817,7,2025-1
4109,817,1,2024-2
4110,817,3,2024-1
4111,818,2,2024-1
4112,818,4,2024-1
4113,818,6,2024-1
4114,818,5,2025-1
4115,818,8,2025-1
4116,819,2,2024-1
4117,819,4,2024-2
4118,819,6,2024-2
4119,819,1,2024-2
4120,820,5,2025-1
4121,820,6,2024-1
4122,820,4,2025-1
4123,820,1,2025-1
4124,821,8,2025-1
4125,821,1,2024-1
4126,821,6,2025-1
4127,821,3,2024-2
4128,821,2,2024-2
4129,821,5,2025-1
4130,822,7,2024-1
4131,822,6,2024-2
4132,822,8,2024-1
4133,822,5,2024-2
4134,822,4,2024-1
4135,822,1,2024-1
4136,823,6,2025-1
4137,823,8,2024-1
4138,823,5,2025-1
4139,823,2,2024-2
4140,824,6,2024-2
4141,824,4,2024-1
4142,824,5,2025-1
4143,824,1,2025-1
4144,825,7,2025-1
4145,825,4,2024-1
4146,825,3,2025-1
4147,825,6,2025-1
4148,826,4,2024-1
4149,826,1,2024-2
4150,826,8,2024-1
4151,826,7,2024-2
4152,826,6,2025-1
4153,826,2,2024-2
4154,827,5,2025-1
4155,827,2,2024-2
4156,827,6,2024-2
4157,827,1,2025-1
4158,828,2,2024-1
4159,828,3,2024-2
4160,828,6,2024-2
4161,828,5,2025-1
4162,828,4,2024-2
4163,828,7,2024-1
4164,829,3,2025-1
4165,829,7,2025-1
4166,829,6,2024-1
4167,829,2,2024-1
4168,829,5,2024-2
4169,830,7,2024-2
4170,830,3,2024-2
4171,830,6,2024-2
4172,830,2,2025-1
4173,830,1,2024-2
4174,830,8,2024-2
4175,831,7,2025-1
4176,831,1,2024-1
4177,831,5,2025-1
4178,831,3,2025-1
4179,831,6,2024-2
4180,832,3,2025-1
4181,832,8,2024-2
4182,832,5,2024-2
4183,832,1,2025-1
4184,833,3,2024-2
4185,833,4,2024-1
4186,833,6,2024-1
4187,833,7,2024-1
4188,834,4,2025-1
4189,834,6,2024-1
4190,834,7,2025-1
4191,834,1,2024-1
4192,834,3,2024-2
4193,834,8,2024-2
4194,835,3,2024-1
4195,835,1,2024-1
4196,835,7,2025-1
4197,835,8,2025-1
4198,835,4,2024-2
4199,835,6,2025-1
4200,836,3,2024-1
4201,836,6,2024-1
4202,836,7,2024-1
4203,836,4,2024-2
4204,836,2,2024-2
4205,837,3,2024-2
4206,837,6,2025-1
4207,837,7,2024-2
4208,837,4,2024-2
4209,837,1,2025-1
4210,838,8,2024-1
4211,838,3,2024-2
4212,838,1,2025-1
4213,838,6,2025-1
4214,838,5,2025-1
4215,838,4,2024-1
4216,839,8,2025-1
4217,839,3,2024-1
4218,839,6,2024-2
4219,839,1,2024-2
4220,840,7,2024-1
4221,840,3,2025-1
4222,840,5,2025-1
4223,840,2,2024-1
4224,840,1,2024-2
4225,840,6,2025-1
4226,841,7,2024-2
4227,841,5,2024-1
4228,841,8,2025-1
4229,841,6,2025-1
4230,842,2,2025-1
4231,842,7,2024-1
4232,842,8,2024-1
4233,842,1,2025-1
4234,842,6,2024-2
4235,842,3,2024-2
4236,843,1,2025-1
4237,843,2,2024-1
4238,843,5,2024-1
4239,843,7,2025-1
4240,844,1,2024-2
4241,844,8,2025-1
4242,844,7,2024-1
4243,844,5,2024-2
4244,844,3,2025-1
4245,845,4,2024-2
4246,845,3,2025-1
4247,845,1,2025-1
4248,845,5,2024-2
4249,846,8,2024-2
4250,846,6,2025-1
4251,846,3,2025-1
4252,846,5,2025-1
4253,847,2,2024-1
4254,847,6,2024-1
4255,847,1,2024-1
4256,847,8,2024-2
4257,848,3,2025-1
4258,848,5,2024-2
4259,848,7,2024-2
4260,848,2,2024-1
4261,849,7,2025-1
4262,849,1,2024-1
4263,849,5,2024-2
4264,849,3,2024-2
4265,849,6,2024-1
4266,849,2,2024-2
4267,850,7,2025-1
4268,850,6,2025-1
4269,850,2,2024-2
4270,850,5,2025-1
4271,850,8,2025-1
4272,850,1,2025-1
4273,851,6,2025-1
4274,851,5,2024-1
4275,851,8,2024-2
4276,851,7,2024-1
4277,852,7,2024-1
4278,852,4,2024-2
4279,852,1,2024-1
4280,852,5,2025-1
4281,852,2,2024-1
4282,853,7,2024-2
4283,853,1,2024-1
4284,853,3,2024-1
4285,853,8,2024-2
4286,853,6,2024-1
4287,853,2,2024-1
4288,854,4,2025-1
4289,854,8,2025-1
4290,854,1,2024-2
4291,854,6,2025-1
4292,854,2,2024-2
4293,855,6,2025-1
4294,855,8,2024-2
4295,855,5,2025-1
4296,855,3,2024-1
4297,856,3,2024-2
4298,856,8,2025-1
4299,856,4,2025-1
4300,856,2,2025-1
4301,857,7,2025-1
4302,857,4,2025-1
4303,857,5,2025-1
4304,857,2,2024-1
4305,857,3,2025-1
4306,857,1,2024-1
4307,858,7,2024-1
4308,858,5,2025-1
4309,858,6,2025-1
4310,858,3,2024-2
4311,859,4,2024-2
4312,859,6,2024-2
4313,859,5,2024-2
4314,859,8,2025-1
4315,859,7,2024-2
4316,859,1,2024-2
4317,860,4,2024-2
4318,860,3,2024-2
4319,860,6,2024-1
4320,860,1,2025-1
4321,860,7,2024-1
4322,861,4,2024-1
4323,861,1,2024-1
4324,861,2,2025-1
4325,861,5,2024-2
4326,862,8,2024-2
4327,862,7,2025-1
4328,862,1,2025-1
4329,862,4,2025-1
4330,862,2,2025-1
4331,862,5,2025-1
4332,863,7,2025-1
4333,863,1,2024-1
4334,863,5,2025-1
4335,863,2,2024-2
4336,864,6,2024-2
4337,864,2,2024-1
4338,864,8,2025-1
4339,864,5,2025-1
4340,864,1,2024-1
4341,864,3,2024-1
4342,865,6,2024-2
4343,865,7,2024-1
4344,865,2,2024-2
4345,865,5,2024-2
4346,866,3,2025-1
4347,866,8,2024-1
4348,866,1,2024-2
4349,866,7,2024-2
4350,866,2,2024-2
4351,867,5,2024-1
4352,867,2,2024-2
4353,867,1,2025-1
4354,867,8,2025-1
4355,867,4,2024-1
4356,868,8,2024-2
4357,868,1,2024-2
4358,868,3,2024-2
4359,868,7,2024-1
4360,868,4,2024-1
4361,869,3,2024-2
4362,869,4,2024-2
4363,869,8,2024-1
4364,869,1,2024-1
4365,869,5,2025-1
4366,870,3,2025-1
4367,870,4,2024-2
4368,870,1,2024-1
4369,870,7,2024-2
4370,870,6,2024-2
4371,870,5,2024-2
4372,871,6,2024-1
4373,871,4,2024-2
4374,871,2,2025-1
4375,871,5,2024-2
4376,871,3,2024-1
4377,872,6,2024-2
4378,872,8,2025-1
4379,872,4,2024-1
4380,872,1,2024-1
4381,873,5,2024-2
4382,873,1,2025-1
4383,873,2,2024-2
4384,873,4,2024-1
4385,874,4,2024-1
4386,874,8,2024-2
4387,874,6,2024-2
4388,874,3,2025-1
4389,875,3,2024-1
4390,875,8,2024-1
4391,875,4,2024-1
4392,875,5,2024-1
4393,875,6,2024-1
4394,876,6,2024-1
4395,876,5,2025-1
4396,876,1,2024-2
4397,876,2,2024-2
4398,877,1,2024-1
4399,877,4,2024-2
4400,877,7,2024-1
4401,877,3,2025-1
4402,877,5,2024-1
4403,877,2,2025-1
4404,878,3,2024-1
4405,878,2,2025-1
4406,878,8,2024-2
4407,878,1,2024-1
4408,878,6,2024-2
4409,878,4,2025-1
4410,879,3,2024-1
4411,879,2,2024-1
4412,879,5,2024-1
4413,879,7,2024-2
4414,880,5,2024-1
4415,880,2,2025-1
4416,880,7,2024-1
4417,880,4,2024-1
4418,881,7,2025-1
4419,881,4,2025-1
4420,881,5,2024-1
4421,881,3,2024-1
4422,882,7,2025-1
4423,882,4,2024-1
4424,882,1,2024-2
4425,882,5,2024-1
4426,882,8,2024-2
4427,883,5,2024-2
4428,883,3,2024-1
4429,883,6,2024-1
4430,883,4,2024-1
4431,883,2,2024-1
4432,884,6,2024-2
4433,884,2,2025-1
4434,884,3,2024-1
4435,884,4,2024-2
4436,885,5,2024-2
4437,885,4,2024-1
4438,885,3,2024-1
4439,885,6,2025-1
4440,886,3,2025-1
4441,886,8,2025-1
4442,886,7,2025-1
4443,886,6,2025-1
4444,887,4,2024-1
4445,887,6,2024-1
4446,887,3,2024-1
4447,887,2,2025-1
4448,887,8,2025-1
4449,888,2,2024-2
4450,888,1,2024-1
4451,888,5,2024-1
4452,888,8,2025-1
4453,888,6,2025-1
4454,888,3,2024-2
4455,889,8,2024-1
4456,889,7,2024-1
4457,889,2,2024-1
4458,889,5,2024-2
4459,889,6,2025-1
4460,890,5,2025-1
4461,890,7,2025-1
4462,890,8,2024-1
4463,890,3,2024-2
4464,890,6,2024-1
4465,890,2,2024-2
4466,891,1,2024-2
4467,891,2,2024-1
4468,891,5,2025-1
4469,891,3,2024-1
4470,891,7,2025-1
4471,892,7,2025-1
4472,892,4,2024-1
4473,892,6,2024-1
4474,892,5,2024-2
4475,893,7,2024-1
4476,893,5,2024-1
4477,893,4,2024-1
4478,893,6,2025-1
4479,893,3,2024-1
4480,893,1,2025-1
4481,894,1,2024-1
4482,894,7,2024-2
4483,894,5,2025-1
4484,894,4,2024-2
4485,894,3,2025-1
4486,894,2,2024-1
4487,895,4,2024-2
4488,895,1,2024-1
4489,895,5,2025-1
4490,895,2,2024-1
4491,896,3,2025-1
4492,896,8,2024-1
4493,896,1,2024-1
4494,896,2,2025-1
4495,896,5,2024-2
4496,897,6,2024-1
4497,897,3,2024-2
4498,897,1,2025-1
4499,897,5,2024-2
4500,897,7,2024-2
4501,897,4,2024-1
4502,898,1,2024-2
4503,898,7,2024-1
4504,898,3,2025-1
4505,898,2,2025-1
4506,898,6,2025-1
4507,898,8,2024-1
4508,899,7,2024-1
4509,899,6,2024-2
4510,899,3,2024-2
4511,899,5,2024-1
4512,899,2,2025-1
4513,899,4,2025-1
4514,900,3,2024-1
4515,900,4,2024-2
4516,900,2,2024-1
4517,900,7,2024-2
4518,900,8,2024-1
4519,901,3,2025-1
4520,901,7,2024-1
4521,901,2,2025-1
4522,901,6,2024-2
4523,901,4,2024-1
4524,902,3,2024-1
4525,902,2,2024-1
4526,902,4,2024-1
4527,902,5,2024-2
4528,902,7,2024-1
4529,903,7,2025-1
4530,903,1,2024-1
4531,903,6,2025-1
4532,903,5,2024-1
4533,903,2,2024-2
4534,904,1,2024-1
4535,904,8,2024-1
4536,904,7,2024-2
4537,904,6,2024-1
4538,904,2,2025-1
4539,905,1,2024-1
4540,905,7,2024-1
4541,905,8,2024-1
4542,905,6,2024-2
4543,905,3,2025-1
4544,905,4,2024-2
4545,906,5,2024-1
4546,906,3,2024-1
4547,906,4,2025-1
4548,906,2,2025-1
4549,907,2,2024-1
4550,907,1,2025-1
4551,907,7,2024-2
4552,907,6,2024-1
4553,907,3,2024-1
4554,908,1,2024-1
4555,908,2,2024-2
4556,908,4,2025-1
4557,908,6,2024-2
4558,909,7,2024-2
4559,909,6,2024-1
4560,909,8,2024-1
4561,909,1,2024-1
4562,910,5,2024-2
4563,910,3,2024-1
4564,910,1,2024-2
4565,910,8,2024-1
4566,911,3,2024-2
4567,911,2,2025-1
4568,911,4,2024-1
4569,911,5,2025-1
4570,912,3,2024-2
4571,912,6,2024-1
4572,912,7,2024-2
4573,912,8,2024-2
4574,912,5,2025-1
4575,913,5,2024-1
4576,913,7,2025-1
4577,913,6,2024-1
4578,913,1,2024-2
4579,913,8,2024-1
4580,914,8,2025-1
4581,914,6,2024-2
4582,914,4,2025-1
4583,914,1,2024-2
4584,914,5,2024-1
4585,915,6,2024-2
4586,915,2,2024-2
4587,915,7,2024-2
4588,915,4,2024-2
4589,916,7,2025-1
4590,916,5,2024-1
4591,916,6,2024-2
4592,916,3,2024-2
4593,916,2,2025-1
4594,917,8,2024-1
4595,917,5,2025-1
4596,917,7,2025-1
4597,917,2,2024-2
4598,917,4,2025-1
4599,918,4,2024-1
4600,918,6,2024-1
4601,918,1,2024-2
4602,918,2,2025-1
4603,918,3,2024-2
4604,918,7,2024-1
4605,919,1,2024-2
4606,919,3,2024-2
4607,919,7,2024-1
4608,919,2,2025-1
4609,920,4,2024-1
4610,920,2,2025-1
4611,920,7,2025-1
4612,920,1,2024-1
4613,920,6,2024-2
4614,921,1,2024-1
4615,921,6,2025-1
4616,921,4,2025-1
4617,921,3,2024-1
4618,921,8,2024-2
4619,921,5,2025-1
4620,922,1,2024-1
4621,922,2,2024-1
4622,922,3,2024-1
4623,922,7,2024-1
4624,923,7,2025-1
4625,923,2,2025-1
4626,923,8,2024-2
4627,923,4,2024-2
4628,923,6,2024-2
4629,923,3,2025-1
4630,924,8,2024-1
4631,924,7,2024-1
4632,924,6,2024-1
4633,924,1,2025-1
4634,924,3,2024-1
4635,925,3,2025-1
4636,925,5,2024-2
4637,925,2,2025-1
4638,925,1,2025-1
4639,925,4,2024-2
4640,925,6,2025-1
4641,926,5,2024-1
4642,926,6,2025-1
4643,926,2,2024-2
4644,926,4,2024-1
4645,926,7,2025-1
4646,926,8,2024-1
4647,927,1,2025-1
4648,927,2,2024-2
4649,927,4,2024-2
4650,927,7,2024-2
4651,927,8,2025-1
4652,928,7,2025-1
4653,928,8,2024-2
4654,928,4,2024-1
4655,928,2,2024-2
4656,928,1,2024-1
4657,928,5,2024-1
4658,929,6,2024-1
4659,929,5,2024-2
4660,929,3,2024-1
4661,929,1,2025-1
4662,930,2,2024-2
4663,930,8,2024-1
4664,930,5,2025-1
4665,930,1,2024-1
4666,931,1,2024-2
4667,931,2,2024-1
4668,931,3,2024-1
4669,931,8,2024-2
4670,931,5,2024-1
4671,931,6,2024-2
4672,932,6,2025-1
4673,932,7,2024-1
4674,932,3,2024-2
4675,932,4,2024-2
4676,933,6,2025-1
4677,933,2,2025-1
4678,933,8,2024-1
4679,933,1,2025-1
4680,933,3,2024-1
4681,933,7,2024-1
4682,934,7,2024-1
4683,934,4,2025-1
4684,934,5,2024-2
4685,934,1,2024-1
4686,934,3,2025-1
4687,934,6,2024-1
4688,935,4,2025-1
4689,935,2,2025-1
4690,935,6,2025-1
4691,935,7,2025-1
4692,935,5,2025-1
4693,935,3,2024-2
4694,936,3,2024-1
4695,936,8,2025-1
4696,936,7,2025-1
4697,936,6,2024-2
4698,936,4,2024-1
4699,937,2,2024-1
4700,937,8,2024-1
4701,937,5,2024-1
4702,937,4,2024-2
4703,938,2,2024-2
4704,938,4,2024-1
4705,938,1,2024-1
4706,938,7,2024-2
4707,938,3,2025-1
4708,938,6,2024-2
4709,939,2,2024-2
4710,939,1,2024-2
4711,939,8,2024-2
4712,939,4,2025-1
4713,939,3,2024-1
4714,940,8,2024-2
4715,940,1,2024-2
4716,940,3,2025-1
4717,940,6,2025-1
4718,941,8,2024-2
4719,941,3,2024-2
4720,941,5,2024-1
4721,941,6,2025-1
4722,942,8,2025-1
4723,942,3,2024-1
4724,942,6,2025-1
4725,942,1,2025-1
4726,942,5,2024-1
4727,943,2,2025-1
4728,943,3,2024-2
4729,943,4,2024-1
4730,943,8,2024-1
4731,944,8,2024-2
4732,944,6,2025-1
4733,944,1,2025-1
4734,944,3,2024-2
4735,944,4,2024-1
4736,945,3,2024-2
4737,945,6,2024-1
4738,945,1,2024-2
4739,945,4,2024-2
4740,946,6,2024-1
4741,946,3,2025-1
4742,946,5,2025-1
